4.008758675156599907e+02
4.059551269254200179e+02
4.110300463630300101e+02
4.161006643889900261e+02
4.211670195638000109e+02
4.262291504479600235e+02
4.312870956019700088e+02
4.363408935863300258e+02
4.413905829615400194e+02
4.464362022880999916e+02
4.514777901265100013e+02
4.565153850372699935e+02
4.615490255808800271e+02
4.665787503178399902e+02
4.716045978086499986e+02
4.766266066138099973e+02
4.816448152938199883e+02
4.866592624091799735e+02
4.916699865203900117e+02
4.966770261879499913e+02
5.016804199723600277e+02
5.066802064341200094e+02
5.116764241337299950e+02
5.166691116316900434e+02
5.216583074884999860e+02
5.266440502646599953e+02
5.316263785206699595e+02
5.366053308170299943e+02
5.415809457142399879e+02
5.465532617728000560e+02
5.515223175532099731e+02
5.564881516159699686e+02
5.614508025215800444e+02
5.664103088305399751e+02
5.713667091033499901e+02
5.763200419005099775e+02
5.812703457825200530e+02
5.862176593098799913e+02
5.911620210430900215e+02
5.961034695426500321e+02
6.010420433690600248e+02
6.059777810828200018e+02
6.109107212444299648e+02
6.158409024143900297e+02
6.207683631531999708e+02
6.256931420213600177e+02
6.306152775793700584e+02
6.355348083877299814e+02
6.404517730069400159e+02
6.453662099975000501e+02
6.502781579199099724e+02
6.551876553346700121e+02
6.600947408022799436e+02
6.649994528832399965e+02
6.699018301380500588e+02
6.748019111272100190e+02
6.796997344112199926e+02
6.845953385505799815e+02
6.894887621057899878e+02
6.943800436373500133e+02
6.992692217057600601e+02
7.041563348715200163e+02
7.090414216951299977e+02
7.139245207370900062e+02
7.188056705579000436e+02
7.236849097180599983e+02
7.285622767780699860e+02
7.334378102984300085e+02
7.383115488396399542e+02
7.431835309622000523e+02
7.480537952266099637e+02
7.529223801933700315e+02
7.577893244229800302e+02
7.626546664759399619e+02
7.675184449127499420e+02
7.723806982939099726e+02
7.772414651799200556e+02
7.821007841312799655e+02
7.869586937084900455e+02
7.918152324720499564e+02
7.966704389824600412e+02
8.015243518002199608e+02
8.063770094858300581e+02
8.112284505997899942e+02
8.160787137025999982e+02
8.209278373547599585e+02
8.257758601167699908e+02
8.306228205491299832e+02
8.354687572123400514e+02
8.403137086668999700e+02
8.451577134733099683e+02
8.500008101920700483e+02
8.548430373836799845e+02
8.596844336086400062e+02
8.645250374274500018e+02
8.693648874006099732e+02
8.742040220886200359e+02
8.790424800519799646e+02
8.838802998511899887e+02
8.887175200467499963e+02
8.935541791991599894e+02
8.983903158689199699e+02
9.032259686165300536e+02
9.080611760024900150e+02
9.128959765872999697e+02
9.177304089314600333e+02
9.225645115954699804e+02
9.273983231398300404e+02
9.322318821250399878e+02
9.370652271116000520e+02
9.418983966600100075e+02
9.467314293307699700e+02
9.515643636843799413e+02
9.563972382813400372e+02
9.612300916821500323e+02
9.660629624473100421e+02
9.708958891373200686e+02
9.757289103126800001e+02
9.805620645338899521e+02
9.853953903614500405e+02
9.902289263558600396e+02
9.950627110776200652e+02
9.998967830872300055e+02
1.004731180945189976e+03
1.009565943211999979e+03
1.014401108448160016e+03
1.019236715214169976e+03
1.024072802070530088e+03
1.028909407577740012e+03
1.033746570296299979e+03
1.038584328786710103e+03
1.043422721609470045e+03
1.048261787325079922e+03
1.053101564494040076e+03
1.057942091676849941e+03
1.062783407434010087e+03
1.067625550326019948e+03
1.072468558913380093e+03
1.077312471756589957e+03
1.082157327416150110e+03
1.087003164452559986e+03
